session_id,user_id,event_timestamp,channel,campaign,device,page_visited,session_duration_seconds
22a147fb-9783-4f,a5bc687c-5c3,2024-03-23 04:16:00,organic_search,seo_blog_push,mobile,/products,192
be7ce1d4-9260-4d,15f65a85-334,2024-03-21 18:28:00,social_media,fb_engagement,desktop,/signup,593
d0661482-eaea-43,15f65a85-334,2024-03-22 19:20:00,referral,,desktop,/checkout,338
a34eff6a-0596-44,15f65a85-334,2024-03-23 02:30:00,organic_search,content_hub_v2,desktop,/about,325
ffdae7cd-ad33-4c,15f65a85-334,2024-03-24 18:03:00,paid_social,linkedin_b2b,desktop,/pricing,534
e50a8956-55a4-44,15f65a85-334,2024-03-25 14:28:00,paid_search,brand_awareness_q1,desktop,/home,73
436a4f1e-f780-4e,15f65a85-334,2024-03-26 02:41:00,email,abandoned_cart,desktop,/checkout,107
05cd97f0-b174-4a,8518e6e6-c01,2024-03-15 01:28:00,paid_social,youtube_retarget,tablet,/checkout,600
fd4b4efb-df96-43,8518e6e6-c01,2024-03-16 10:38:00,referral,partner_promo_jan,tablet,/about,528
e1c0aa0a-2b49-40,8518e6e6-c01,2024-03-17 14:06:00,organic_search,seo_blog_push,tablet,/checkout,366
3fc75b9a-8f1d-47,8518e6e6-c01,2024-03-18 16:41:00,referral,partner_promo_jan,tablet,/products,55
8bb628f5-0107-4c,8518e6e6-c01,2024-03-19 14:28:00,organic_search,,tablet,/blog,550
c69cb1f5-e7ad-4a,0a54fb9d-533,2024-02-17 10:43:00,social_media,tiktok_awareness,desktop,/blog,68
833300d1-e588-4f,0a54fb9d-533,2024-02-18 20:21:00,paid_social,youtube_retarget,desktop,/home,352
974f3e47-bb81-4c,0a54fb9d-533,2024-02-19 21:24:00,paid_search,retargeting_jan,desktop,/pricing,273
48806044-82f9-4c,0a54fb9d-533,2024-02-20 19:55:00,referral,,desktop,/products,356
ab0f1a80-e76c-4e,0a54fb9d-533,2024-02-21 21:09:00,paid_search,retargeting_jan,desktop,/pricing,332
67363b4f-8e54-4e,fa65b1fb-f24,2024-01-17 09:35:00,referral,partner_promo_jan,tablet,/about,351
990f44d6-fe7d-41,fa65b1fb-f24,2024-01-18 21:44:00,paid_social,meta_lookalike,tablet,/checkout,554
b6e72e9a-60c6-4d,fa65b1fb-f24,2024-01-19 21:27:00,paid_search,retargeting_jan,tablet,/blog,385
0bcdf86b-6312-4b,fa65b1fb-f24,2024-01-20 09:11:00,paid_search,brand_awareness_q1,tablet,/products,364
20adfd8a-8b54-4c,fa65b1fb-f24,2024-01-21 06:14:00,paid_social,linkedin_b2b,tablet,/products,173
65440d3b-84d1-4e,fa65b1fb-f24,2024-01-22 03:32:00,paid_search,brand_awareness_q1,tablet,/checkout,567
24257a36-8610-49,eff9997a-777,2024-01-05 04:38:00,email,loyalty_nudge,tablet,/about,172
75b7aff6-6c69-4d,eff9997a-777,2024-01-06 22:49:00,organic_search,seo_blog_push,tablet,/blog,184
0627353e-6809-4c,eff9997a-777,2024-01-07 01:26:00,referral,affiliate_v2,tablet,/pricing,258
a1e22257-03b7-4d,eff9997a-777,2024-01-08 09:48:00,social_media,fb_engagement,tablet,/signup,474
15ba6507-edf8-46,eff9997a-777,2024-01-09 07:19:00,organic_search,,tablet,/checkout,495
af0ccf7a-0182-49,eff9997a-777,2024-01-10 11:43:00,paid_social,meta_lookalike,tablet,/blog,466
3ec5fe69-3103-42,edb8c832-ff3,2024-02-18 05:52:00,direct,,tablet,/products,156
b564df03-877c-46,edb8c832-ff3,2024-02-19 01:41:00,paid_social,linkedin_b2b,tablet,/about,395
d8780ce8-0cef-4f,edb8c832-ff3,2024-02-20 22:54:00,direct,,tablet,/blog,142
a11bb269-9412-40,edb8c832-ff3,2024-02-21 05:17:00,email,welcome_series,tablet,/about,540
65729814-c929-4c,b6914745-a5a,2024-01-12 11:59:00,paid_social,linkedin_b2b,mobile,/home,439
f30a0777-726d-4c,b6914745-a5a,2024-01-13 16:23:00,paid_search,brand_awareness_q1,mobile,/products,410
880dce42-a8cb-4e,758ceff4-956,2024-01-04 20:21:00,paid_search,retargeting_jan,desktop,/checkout,164
2cf478af-c154-43,0c999e97-9f2,2024-03-01 22:30:00,paid_social,meta_lookalike,tablet,/about,20
d4367908-69e6-48,0c999e97-9f2,2024-03-02 08:13:00,paid_search,spring_sale_2024,tablet,/checkout,168
96585b23-2bc4-4a,37344c20-3e5,2024-02-24 07:19:00,paid_social,linkedin_b2b,mobile,/home,63
9e1e286e-88f9-4b,37344c20-3e5,2024-02-25 20:50:00,organic_search,content_hub_v2,mobile,/blog,483
66d656bc-1263-42,37344c20-3e5,2024-02-26 15:38:00,paid_search,spring_sale_2024,mobile,/blog,31
84b367db-e2b1-46,37344c20-3e5,2024-02-27 18:15:00,referral,,mobile,/signup,162
6225b2e0-267e-43,37344c20-3e5,2024-02-28 00:39:00,email,abandoned_cart,mobile,/pricing,261
cb387dea-f0c2-41,37344c20-3e5,2024-02-29 05:42:00,direct,,mobile,/signup,102
01211ec9-3671-4e,db2e32b0-e32,2024-01-09 12:55:00,direct,,tablet,/about,59
cc69a7a0-23f5-40,db2e32b0-e32,2024-01-10 11:16:00,referral,affiliate_v2,tablet,/signup,31
a1675a2e-6097-4c,db2e32b0-e32,2024-01-11 11:15:00,email,welcome_series,tablet,/signup,121
cfc685bc-493b-41,db2e32b0-e32,2024-01-12 23:48:00,paid_social,youtube_retarget,tablet,/pricing,151
e6b4abfd-bbd1-46,db2e32b0-e32,2024-01-13 17:21:00,paid_search,brand_awareness_q1,tablet,/checkout,194
1739e9d1-2783-43,9214091d-806,2024-03-30 04:04:00,referral,partner_promo_jan,desktop,/signup,483
8e40115b-5da0-42,9214091d-806,2024-03-31 06:02:00,paid_search,brand_awareness_q1,desktop,/checkout,219
e5ac0df3-66cd-4b,9214091d-806,2024-04-01 09:32:00,paid_search,brand_awareness_q1,desktop,/about,571
a53348b8-ca09-44,9214091d-806,2024-04-02 01:48:00,social_media,tiktok_awareness,desktop,/signup,210
7deb6957-826b-40,9214091d-806,2024-04-03 01:55:00,email,abandoned_cart,desktop,/signup,354
83bd9317-b753-4b,9214091d-806,2024-04-04 11:27:00,email,welcome_series,desktop,/about,465
304a727e-b210-4c,4cc7981e-2b0,2024-01-24 11:59:00,referral,affiliate_v2,desktop,/checkout,546
77dbf0d4-9a32-41,4cc7981e-2b0,2024-01-25 23:27:00,email,welcome_series,desktop,/home,455
3b657b57-c225-4e,4cc7981e-2b0,2024-01-26 17:18:00,direct,,desktop,/pricing,120
7a20e986-2c0f-46,4cc7981e-2b0,2024-01-27 21:18:00,paid_search,brand_awareness_q1,desktop,/pricing,471
7e3511d1-bad2-41,0f3d15a5-9e3,2024-01-22 14:02:00,social_media,tiktok_awareness,tablet,/signup,376
ca015f6b-d210-42,0f3d15a5-9e3,2024-01-23 08:40:00,direct,,tablet,/checkout,73
a3044438-7ccc-46,0f3d15a5-9e3,2024-01-24 20:25:00,paid_search,retargeting_jan,tablet,/pricing,540
a2a72b98-530b-4c,0f3d15a5-9e3,2024-01-25 21:10:00,paid_social,youtube_retarget,tablet,/home,161
23e85ffa-6903-43,0f3d15a5-9e3,2024-01-26 21:50:00,paid_social,youtube_retarget,tablet,/about,50
6811593e-5bc0-4b,f41d47b7-59c,2024-03-23 18:02:00,email,abandoned_cart,desktop,/blog,172
f5fa7856-b284-46,f41d47b7-59c,2024-03-24 11:23:00,referral,affiliate_v2,desktop,/about,93
73139e94-f8bf-4c,04872199-f0f,2024-02-10 03:01:00,email,welcome_series,tablet,/signup,205
a1df3bd8-fa7b-43,04872199-f0f,2024-02-11 12:58:00,social_media,fb_engagement,tablet,/blog,135
25ed2ad4-4b77-4d,04872199-f0f,2024-02-12 22:28:00,email,abandoned_cart,tablet,/products,307
b9266049-3a2a-41,04872199-f0f,2024-02-13 06:07:00,referral,affiliate_v2,tablet,/products,90
376b64d3-4205-46,04872199-f0f,2024-02-14 22:28:00,social_media,instagram_launch,tablet,/home,342
8e84551f-3892-4a,48348ac9-e9f,2024-01-09 09:54:00,direct,,tablet,/products,193
3f3ea661-5bfc-4a,48348ac9-e9f,2024-01-10 16:14:00,paid_social,linkedin_b2b,tablet,/home,220
5c43a57c-bf5b-43,48348ac9-e9f,2024-01-11 07:50:00,paid_social,meta_lookalike,tablet,/about,41
41c5aa37-120b-43,48348ac9-e9f,2024-01-12 18:23:00,email,loyalty_nudge,tablet,/about,579
fa20e715-f7a1-4f,48348ac9-e9f,2024-01-13 02:04:00,organic_search,,tablet,/pricing,422
5b30f8b5-a8c3-4c,48348ac9-e9f,2024-01-14 15:33:00,referral,,tablet,/about,434
0684d528-3b9f-44,efb4441c-101,2024-02-10 14:43:00,paid_search,brand_awareness_q1,tablet,/blog,367
86d8f470-05f3-46,efb4441c-101,2024-02-11 20:37:00,organic_search,,tablet,/products,147
8a0eb24e-06ec-40,efb4441c-101,2024-02-12 01:53:00,social_media,fb_engagement,tablet,/home,545
2edbfb63-b3a8-4b,efb4441c-101,2024-02-13 05:10:00,organic_search,content_hub_v2,tablet,/pricing,245
27dc1d52-c284-44,efb4441c-101,2024-02-14 09:54:00,email,loyalty_nudge,tablet,/home,271
70f309ca-4df8-40,db9e6795-471,2024-03-21 16:41:00,direct,,desktop,/products,172
2fb5214e-5711-4e,db9e6795-471,2024-03-22 19:46:00,organic_search,,desktop,/blog,360
25354a78-4835-47,db9e6795-471,2024-03-23 01:52:00,paid_social,youtube_retarget,desktop,/checkout,44
2db46da6-b6e0-42,db9e6795-471,2024-03-24 20:49:00,paid_search,spring_sale_2024,desktop,/blog,286
d9e2d522-347f-46,db9e6795-471,2024-03-25 18:26:00,referral,partner_promo_jan,desktop,/blog,46
f18f7c94-8655-49,e8d51905-323,2024-03-10 15:15:00,referral,affiliate_v2,desktop,/checkout,430
3f5e13f0-cae6-4d,e8d51905-323,2024-03-11 02:44:00,email,abandoned_cart,desktop,/home,176
13f7c068-47a4-40,e8d51905-323,2024-03-12 15:29:00,social_media,tiktok_awareness,desktop,/products,363
86cbf859-f0b6-41,e8d51905-323,2024-03-13 10:55:00,direct,,desktop,/signup,341
d13d56f6-f5b3-46,9f1492b5-61c,2024-02-14 16:35:00,organic_search,content_hub_v2,desktop,/home,341
8870a520-a1aa-40,9f1492b5-61c,2024-02-15 03:17:00,organic_search,content_hub_v2,desktop,/about,268
560780e0-894c-44,9f1492b5-61c,2024-02-16 01:18:00,organic_search,seo_blog_push,desktop,/about,443
8d67d577-c3df-4a,9f1492b5-61c,2024-02-17 10:59:00,organic_search,seo_blog_push,desktop,/blog,335
e1af3bb8-3f83-44,9f1492b5-61c,2024-02-18 15:32:00,organic_search,seo_blog_push,desktop,/about,525
6f5320f9-d7fb-4d,9f1492b5-61c,2024-02-19 00:05:00,email,abandoned_cart,desktop,/about,532
86b4d2b2-6670-41,9048a7ad-d92,2024-01-28 01:18:00,email,welcome_series,tablet,/about,496
aa0a6d13-9e89-4e,9048a7ad-d92,2024-01-29 00:54:00,email,loyalty_nudge,tablet,/home,456
fdfa7f13-5b3a-4e,9048a7ad-d92,2024-01-30 23:23:00,organic_search,content_hub_v2,tablet,/checkout,427
184cb3ab-5e5a-4f,9048a7ad-d92,2024-01-31 12:03:00,email,welcome_series,tablet,/blog,590
b236eb87-ea13-4e,3086bfe4-e0d,2024-02-06 14:48:00,social_media,fb_engagement,mobile,/blog,301
6ad0ee04-d162-43,3086bfe4-e0d,2024-02-07 21:39:00,paid_social,youtube_retarget,mobile,/home,146
44a86ec0-98e1-4b,0b5e23a7-b65,2024-02-13 06:38:00,email,welcome_series,tablet,/blog,426
743e66d8-0531-45,583b4a6b-c63,2024-01-05 15:33:00,referral,affiliate_v2,mobile,/about,167
28bd7c38-2718-44,583b4a6b-c63,2024-01-06 10:59:00,direct,,mobile,/blog,341
20ad409d-5480-41,583b4a6b-c63,2024-01-07 19:47:00,organic_search,content_hub_v2,mobile,/checkout,321
bb6c0792-a4b0-48,583b4a6b-c63,2024-01-08 16:53:00,direct,,mobile,/blog,560
59b0cc73-a4be-49,583b4a6b-c63,2024-01-09 18:19:00,social_media,fb_engagement,mobile,/about,32
2bce3bfc-fea8-45,cf55d728-980,2024-02-23 22:40:00,email,loyalty_nudge,tablet,/home,500
2fb47eb6-4182-40,cf55d728-980,2024-02-24 18:36:00,email,loyalty_nudge,tablet,/products,67
e1adea9c-adbd-41,cf55d728-980,2024-02-25 05:33:00,direct,,tablet,/signup,404
4ec5f1dc-6c29-49,cf55d728-980,2024-02-26 07:02:00,organic_search,,tablet,/blog,127
e2184c6c-6359-47,cf55d728-980,2024-02-27 14:20:00,organic_search,seo_blog_push,tablet,/about,170
110ca691-f95a-4c,cf55d728-980,2024-02-28 06:26:00,social_media,fb_engagement,tablet,/blog,497
fe43a4b8-bfef-43,b2512c6f-a35,2024-01-18 10:42:00,organic_search,,tablet,/about,553
178f2041-7beb-46,b2512c6f-a35,2024-01-19 05:29:00,social_media,tiktok_awareness,tablet,/blog,365
a54ba607-a553-4d,b2512c6f-a35,2024-01-20 21:49:00,direct,,tablet,/checkout,285
0843b0f5-76ed-48,b2512c6f-a35,2024-01-21 06:15:00,direct,,tablet,/pricing,586
9e28e7cc-1d1b-41,b2512c6f-a35,2024-01-22 09:49:00,email,welcome_series,tablet,/pricing,227
b7590e63-7bb3-45,b2512c6f-a35,2024-01-23 15:20:00,referral,,tablet,/about,372
5a8f695e-2277-4a,05256eb5-3e8,2024-02-05 21:34:00,paid_search,retargeting_jan,desktop,/about,419
1cf173e0-da06-44,05256eb5-3e8,2024-02-06 04:18:00,paid_social,linkedin_b2b,desktop,/home,309
a1134db6-0239-40,05256eb5-3e8,2024-02-07 11:59:00,referral,partner_promo_jan,desktop,/about,277
db32a77f-88a2-4b,05256eb5-3e8,2024-02-08 06:12:00,referral,affiliate_v2,desktop,/checkout,566
a67db95f-cb19-4c,05256eb5-3e8,2024-02-09 22:17:00,email,loyalty_nudge,desktop,/products,126
9a08ca2f-c7f1-47,31af45fd-64e,2024-01-31 16:14:00,paid_search,retargeting_jan,mobile,/signup,253
cfd89aa3-f045-4f,31af45fd-64e,2024-02-01 13:21:00,paid_search,spring_sale_2024,mobile,/signup,498
edab3b4b-7685-4a,31af45fd-64e,2024-02-02 04:00:00,paid_search,retargeting_jan,mobile,/blog,176
7d607245-611c-40,31af45fd-64e,2024-02-03 15:30:00,social_media,fb_engagement,mobile,/signup,219
62661f2e-502b-43,31af45fd-64e,2024-02-04 10:18:00,paid_social,linkedin_b2b,mobile,/signup,75
ce5c72d9-d29a-4d,9600c3b0-fd9,2024-01-30 01:58:00,referral,,tablet,/products,442
219ebea8-d6a9-4a,ca2593b4-4c1,2024-01-05 05:59:00,paid_social,linkedin_b2b,desktop,/signup,311
ef80e456-601b-45,ca2593b4-4c1,2024-01-06 09:36:00,paid_search,spring_sale_2024,desktop,/blog,124
611d2cce-05d7-4e,8190b98b-ba7,2024-03-23 04:54:00,direct,,tablet,/blog,494
a2eada5a-6301-4d,8190b98b-ba7,2024-03-24 03:21:00,email,welcome_series,tablet,/products,484
7b090af3-3614-47,8190b98b-ba7,2024-03-25 22:11:00,referral,affiliate_v2,tablet,/home,360
1baef9a9-58f9-44,67b3b89e-3c9,2024-01-25 13:32:00,direct,,mobile,/pricing,103
3510add2-dcce-4c,67b3b89e-3c9,2024-01-26 03:11:00,social_media,fb_engagement,mobile,/products,503
fd628d3e-3702-49,67b3b89e-3c9,2024-01-27 00:16:00,email,welcome_series,mobile,/about,256
dd2818d4-3c9e-4a,a16ee058-502,2024-02-12 08:41:00,direct,,desktop,/pricing,256
ca360f5a-5bca-43,a16ee058-502,2024-02-13 03:29:00,paid_search,retargeting_jan,desktop,/pricing,178
f3b71310-19a9-44,a16ee058-502,2024-02-14 16:59:00,social_media,fb_engagement,desktop,/signup,333
69c5381c-6aa3-43,a16ee058-502,2024-02-15 20:58:00,referral,partner_promo_jan,desktop,/pricing,391
2d5fa384-9d38-49,c1e77d48-db0,2024-01-18 23:38:00,organic_search,content_hub_v2,desktop,/pricing,440
fc8d6e15-27f0-46,c1e77d48-db0,2024-01-19 15:48:00,referral,,desktop,/blog,238
e924527c-fee7-4e,c1e77d48-db0,2024-01-20 21:48:00,paid_social,meta_lookalike,desktop,/blog,98
130ba97d-60b5-4b,c1e77d48-db0,2024-01-21 16:45:00,direct,,desktop,/pricing,94
194407f0-3d60-41,c1e77d48-db0,2024-01-22 01:53:00,direct,,desktop,/blog,532
0540664b-1a18-4f,db70c495-f02,2024-01-20 14:07:00,email,loyalty_nudge,mobile,/signup,225
9cda41bb-df44-46,db70c495-f02,2024-01-21 15:05:00,referral,,mobile,/blog,471
dd36cd12-c2a3-43,1cfa29dc-722,2024-03-06 01:35:00,social_media,fb_engagement,desktop,/about,330
9d6468cd-3add-48,58377079-924,2024-02-02 18:04:00,referral,partner_promo_jan,mobile,/home,448
6d0390b1-6712-49,58377079-924,2024-02-03 02:34:00,email,loyalty_nudge,mobile,/home,85
c95780ae-26a6-4a,58377079-924,2024-02-04 09:26:00,social_media,instagram_launch,mobile,/products,153
e828423c-e705-41,58377079-924,2024-02-05 23:41:00,paid_social,youtube_retarget,mobile,/about,398
d047967d-f2e3-4b,58377079-924,2024-02-06 12:24:00,social_media,tiktok_awareness,mobile,/home,567
8f08a277-14c0-45,58377079-924,2024-02-07 11:07:00,organic_search,,mobile,/products,565
cf35e628-93c9-47,26bf57e8-3c7,2024-01-29 09:29:00,paid_social,meta_lookalike,mobile,/signup,572
a551e0e1-e449-4e,26bf57e8-3c7,2024-01-30 12:52:00,social_media,fb_engagement,mobile,/products,268
38cb55a3-f8d7-40,95ed3572-76f,2024-02-05 01:51:00,referral,partner_promo_jan,mobile,/signup,444
47c78a72-25aa-43,95ed3572-76f,2024-02-06 07:13:00,direct,,mobile,/home,118
2081bf48-50c8-40,95ed3572-76f,2024-02-07 14:38:00,direct,,mobile,/signup,64
abb7679f-68d6-44,95ed3572-76f,2024-02-08 01:25:00,organic_search,,mobile,/about,254
b053c5cb-828d-4b,1e9ee268-ae9,2024-01-08 07:52:00,direct,,mobile,/signup,341
87a201b2-9238-46,1e9ee268-ae9,2024-01-09 07:19:00,direct,,mobile,/products,548
3f730310-4b83-40,1e9ee268-ae9,2024-01-10 09:17:00,organic_search,content_hub_v2,mobile,/home,585
cca78b3c-68d6-45,1e9ee268-ae9,2024-01-11 20:43:00,direct,,mobile,/about,584
49ad31f1-8c6d-43,1e9ee268-ae9,2024-01-12 11:41:00,social_media,instagram_launch,mobile,/signup,405
56d0dd14-a884-45,314aefca-5fd,2024-02-23 12:11:00,organic_search,content_hub_v2,desktop,/checkout,565
66943660-ca4c-4a,314aefca-5fd,2024-02-24 07:19:00,social_media,instagram_launch,desktop,/checkout,162
66117025-d82f-4e,314aefca-5fd,2024-02-25 01:35:00,paid_social,linkedin_b2b,desktop,/about,441
de80a421-b225-48,314aefca-5fd,2024-02-26 12:15:00,direct,,desktop,/pricing,223
3e9dfcc4-04da-4d,314aefca-5fd,2024-02-27 02:59:00,email,loyalty_nudge,desktop,/about,394
b7f3c5f7-cc10-44,d08c5bad-39d,2024-01-25 21:38:00,email,abandoned_cart,mobile,/blog,55
844205e8-4218-42,84d9d94c-c68,2024-03-16 06:30:00,referral,,tablet,/products,355
231ae10d-9f12-40,4866686e-012,2024-01-02 03:47:00,organic_search,,mobile,/checkout,505
4dd5e97b-46a6-43,4866686e-012,2024-01-03 19:45:00,organic_search,,mobile,/products,421
7111c929-8bcd-4a,4866686e-012,2024-01-04 10:49:00,organic_search,,mobile,/pricing,404
1ecad81b-9902-4e,c8401dc0-519,2024-02-15 16:56:00,email,abandoned_cart,desktop,/about,492
186ef0fe-f0dc-47,c8401dc0-519,2024-02-16 15:48:00,paid_search,retargeting_jan,desktop,/checkout,342
29fb471b-c398-41,c8401dc0-519,2024-02-17 10:26:00,organic_search,content_hub_v2,desktop,/home,591
0b484198-d7e7-45,c8401dc0-519,2024-02-18 23:09:00,paid_social,meta_lookalike,desktop,/home,282
de3143c0-45c4-43,e6409b03-e3a,2024-03-15 04:12:00,social_media,tiktok_awareness,tablet,/pricing,250
d4a0a07f-246e-43,e6409b03-e3a,2024-03-16 07:31:00,social_media,fb_engagement,tablet,/blog,360
c34e4706-1b05-45,e6409b03-e3a,2024-03-17 23:41:00,email,abandoned_cart,tablet,/signup,517
a1cd4976-bf59-4f,e6409b03-e3a,2024-03-18 23:50:00,social_media,instagram_launch,tablet,/pricing,188
43a4d60a-4677-42,e6409b03-e3a,2024-03-19 17:31:00,organic_search,,tablet,/products,570
c7d349e9-331d-49,16234726-0ad,2024-03-08 21:03:00,paid_social,meta_lookalike,mobile,/checkout,21
a6702898-06dd-45,16234726-0ad,2024-03-09 20:14:00,social_media,instagram_launch,mobile,/home,169
a70a635c-3da2-4b,16234726-0ad,2024-03-10 16:29:00,paid_search,spring_sale_2024,mobile,/pricing,76
38f0c12a-7c3f-45,16234726-0ad,2024-03-11 21:31:00,direct,,mobile,/home,21
07527be3-f9e6-4b,16234726-0ad,2024-03-12 00:01:00,direct,,mobile,/blog,296
ca2d5812-2d27-49,16234726-0ad,2024-03-13 00:32:00,direct,,mobile,/checkout,455
e930e198-ce84-46,12aff7f5-818,2024-01-13 06:39:00,organic_search,seo_blog_push,tablet,/blog,273
078ed9ec-3715-47,12aff7f5-818,2024-01-14 08:50:00,paid_social,linkedin_b2b,tablet,/about,95
9cfa790a-bc54-45,d44538fa-705,2024-02-01 21:52:00,organic_search,content_hub_v2,tablet,/checkout,97
cf57fd5c-3d2d-4d,d44538fa-705,2024-02-02 01:05:00,referral,,tablet,/about,403
720567f2-72f3-46,d44538fa-705,2024-02-03 15:03:00,social_media,fb_engagement,tablet,/signup,24
84768e0b-a4ba-4d,d44538fa-705,2024-02-04 02:31:00,referral,partner_promo_jan,tablet,/checkout,459
eff58041-7b90-4c,b763ee66-dc9,2024-03-13 07:13:00,direct,,mobile,/checkout,595
97ec8ee2-fca0-43,b763ee66-dc9,2024-03-14 01:59:00,social_media,tiktok_awareness,mobile,/home,302
151d087d-53bf-48,b763ee66-dc9,2024-03-15 05:59:00,direct,,mobile,/checkout,337
7824ba87-5644-40,b763ee66-dc9,2024-03-16 18:09:00,paid_search,spring_sale_2024,mobile,/checkout,422
7549dc28-9c09-42,b763ee66-dc9,2024-03-17 05:36:00,paid_search,brand_awareness_q1,mobile,/products,595
07707c99-cc9b-40,b763ee66-dc9,2024-03-18 21:57:00,paid_social,linkedin_b2b,mobile,/blog,354
1718d23f-7cb7-43,74dbc287-4e4,2024-01-18 16:47:00,referral,partner_promo_jan,tablet,/pricing,69
430569a1-00a8-47,74dbc287-4e4,2024-01-19 07:53:00,paid_search,brand_awareness_q1,tablet,/home,363
beff7923-ed9c-46,74dbc287-4e4,2024-01-20 10:01:00,direct,,tablet,/signup,294
64824acf-29e4-41,74dbc287-4e4,2024-01-21 15:14:00,paid_social,linkedin_b2b,tablet,/pricing,581
367d2f12-045c-41,47cfa2a0-131,2024-03-28 02:49:00,referral,affiliate_v2,tablet,/blog,317
a73f2367-b020-44,47cfa2a0-131,2024-03-29 22:04:00,paid_social,meta_lookalike,tablet,/home,289
4a755b3b-3e7a-42,47cfa2a0-131,2024-03-30 22:50:00,organic_search,content_hub_v2,tablet,/signup,172
5eb26a36-9020-47,47cfa2a0-131,2024-03-31 10:23:00,referral,affiliate_v2,tablet,/home,108
f1a39af8-394e-49,a553e091-ba5,2024-02-26 03:08:00,paid_social,linkedin_b2b,desktop,/home,206
f9fb4409-db80-42,a87e29ee-bfd,2024-03-12 00:05:00,social_media,instagram_launch,tablet,/pricing,582
2b7d74a3-b2d3-4d,a87e29ee-bfd,2024-03-13 19:50:00,paid_search,retargeting_jan,tablet,/pricing,409
14f2edb0-b069-47,a87e29ee-bfd,2024-03-14 13:24:00,paid_search,brand_awareness_q1,tablet,/checkout,101
8e42aa97-d5d8-4b,a87e29ee-bfd,2024-03-15 07:36:00,referral,,tablet,/blog,188
e899f0fa-842a-4b,21a19813-bb2,2024-01-18 15:09:00,email,abandoned_cart,desktop,/home,186
c774f4a7-b835-40,21a19813-bb2,2024-01-19 13:19:00,social_media,tiktok_awareness,desktop,/about,93
a645fa1f-5bd1-44,21a19813-bb2,2024-01-20 07:46:00,email,abandoned_cart,desktop,/signup,522
a5a1d93f-9a6c-49,21a19813-bb2,2024-01-21 14:06:00,direct,,desktop,/products,326
8e098154-4d44-49,21a19813-bb2,2024-01-22 10:53:00,paid_search,brand_awareness_q1,desktop,/blog,404
99c79ea8-0006-4e,21a19813-bb2,2024-01-23 14:21:00,paid_social,linkedin_b2b,desktop,/about,154
389b6954-a7b3-4d,af4e6988-6e7,2024-03-29 05:25:00,social_media,tiktok_awareness,mobile,/pricing,313
e9f2e7c5-74f6-4b,af4e6988-6e7,2024-03-30 20:31:00,referral,,mobile,/blog,263
4d0066cc-d305-45,af4e6988-6e7,2024-03-31 08:52:00,email,abandoned_cart,mobile,/checkout,417
f2b2e43d-0432-44,bc0e12c0-1e1,2024-03-13 21:49:00,direct,,mobile,/blog,42
90b241a0-990a-4d,bc0e12c0-1e1,2024-03-14 22:13:00,referral,affiliate_v2,mobile,/about,313
06b3e8a6-b268-4f,bc0e12c0-1e1,2024-03-15 02:52:00,paid_social,youtube_retarget,mobile,/checkout,433
b1318dc4-0247-43,a99c42f8-8d8,2024-01-31 22:27:00,referral,partner_promo_jan,desktop,/checkout,401
d4b40286-b3fb-4a,a99c42f8-8d8,2024-02-01 19:30:00,paid_search,brand_awareness_q1,desktop,/blog,425
84947ff4-ea1b-40,385a577d-1b8,2024-03-29 11:44:00,direct,,desktop,/checkout,564
6a67c03b-405c-44,385a577d-1b8,2024-03-30 03:49:00,direct,,desktop,/products,378
